data,values
12928080432,8
12927701712,8
12927373168,8
12927092832,8
12927010704,8
12926788688,8
12925580112,8
12922901664,8
12922832480,8
12920132016,8
12916491680,8
12913303632,8
12936423824,7
12936414256,7
12936401504,7
12936398576,7
12936395792,7
12936384544,7
12936377872,7
12936376544,7
12936359520,7
12936359024,7
12936355872,7
12936329456,7
12936314272,7
12936312896,7
12936312800,7
12936305360,7
12936296592,7
12936295536,7
12936292320,7
12936292064,7
12936289984,7
12936270704,7
12936261232,7
12936259424,7
12936254144,7
12936245920,7
12936228944,7
12936217792,7
12936217408,7
12936216304,7
12936213104,7
12936212288,7
12936210704,7
12936204880,7
12936197872,7
12936189088,5
12936177824,8
12936177280,7
12936170880,7
12936167312,7
12936152160,7
12936143808,7
12936133824,7
12936129056,7
12936128048,7
12936115248,8
12936088128,7
12936076640,7
12936063632,7
12936053888,7
12936052144,7
12936045840,9
12936038912,7
12936033200,7
12936021232,7
12936012032,7
12936009328,7
12936006784,7
12935997136,7
12935985568,7
12935977488,7
12935967984,7
12935967952,7
12935960976,7
12935949184,7
12935941584,6
12935925648,7
12935921536,7
12935891536,7
12935890672,7
12935882032,7
12935862288,7
12935859600,7
12935851328,7
12935850288,7
12935845680,7
12935841584,7
12935835712,7
12935820240,7
12935816752,7
12935811184,7
12935804592,7
12935787216,7
12935783152,7
12935778256,7
12935777728,7
12935775440,7
12935760288,7
12935758688,7
12935757744,7
12935741008,7
12935738464,7
12935729488,7
12935712800,7
12935701456,7
12935699920,7
12935697600,7
12935686528,8
12935682896,7
12935674000,7
12935671424,7
12935667264,7
12935665744,7
12935658160,7
12935650352,7
12935648864,8
12935643888,7
12935638768,7
12935634112,7
12935631600,7
12935626528,7
12935621616,7
12935618368,7
12935601520,7
12935596640,7
12935591088,7
12935575952,7
12935559344,7
12935543472,7
12935535664,7
12935522448,7
12935516000,7
12935488704,7
12935483648,7
12935469408,7
12935454112,7
12935450400,7
12935438544,7
12935428656,7
12935427200,8
12935418496,7
12935410848,7
12935404624,7
12935396144,7
12935385040,7
12935367728,7
12935353872,7
12935349760,7
12935345920,7
12935329392,7
12935325392,7
12935302672,7
12935298192,6
12935289200,7
12935268544,7
12935244816,7
12935244528,7
12935243680,7
12935232528,7
12935230496,7
12935229536,7
12935155568,7
12935121328,7
12935116208,7
12935091632,7
12935075504,7
12935070032,7
12935058208,7
12935047120,7
12935039712,7
12934967072,7
12934966960,7
12934932368,7
12934930496,7
12934929808,7
12934926816,7
12934915776,7
12934913056,7
12934895536,7
12934864192,7
12934851632,7
12934849024,7
12934778992,7
12934753808,7
12934729856,7
12934691792,7
12934689664,7
12934674304,7
12934598160,7
12934580672,7
12934566352,7
12934560768,7
12934518976,7
12934515808,7
12934510496,7
12934507664,7
12934466528,7
12934306304,7
12934268224,7
12934241408,7
12934212960,7
12934204576,7
12934192288,7
12934171664,7
12934164496,7
12934159808,7
12934048848,7
12933967840,7
12933921584,7
12933875936,7
12933817392,7
12933808608,7
12933798976,7
12933774672,7
12933759248,7
12933741936,7
12933730784,7
12933654528,8
12933601152,7
12933585504,7
12933577408,7
12933556624,7
12933543232,7
12933535632,7
12933483904,7
12933406064,7
12933320816,7
12933239472,7
12933197104,7
12932979824,7
12932772928,7
12932630896,7
12932535072,7
12932221440,7
12932121136,7
12931880368,7
12931840240,7
12931629376,7
12931557632,7
12931301328,7
12931299584,7
12931181472,7
12930804944,7
12930504144,7
12930342176,7
12930115776,7
12929846416,7
12928571824,7
12928525888,8
12928256144,7
12928001280,7
12925906432,7
12925616720,7
12924136240,7
12923769696,7
12915918112,7
12911573792,7
12902628464,7
12878839344,7
12936439776,6
12936415536,6
12936414784,6
12936403888,6
12936390608,6
12936383472,6
12936383328,6
12936367920,6
12936362736,6
12936356256,6
12936353808,6
12936348976,6
12936347568,6
12936328544,6
12936313648,6
12936311888,6
12936302240,6
12936301616,6
12936296784,6
12936292080,6
12936290896,6
12936288160,6
12936281616,6
12936279056,6
12936277200,6
12936266960,6
12936262016,6
12936256912,6
12936245088,6
12936243280,6
12936239232,6
12936235728,6
12936233184,6
12936232096,6
12936230864,6
12936227040,6
12936223952,6
12936222080,6
12936217344,6
12936213616,6
12936210256,6
12936196912,7
12936191856,6
12936190400,6
12936189152,6
12936169200,6
12936166560,6
12936161520,6
12936148816,6
12936137728,6
12936135296,6
12936125472,6
12936114976,6
12936113888,6
12936112224,6
12936098512,6
12936095072,6
12936090976,6
12936089712,6
12936088384,6
12936073008,6
12936065312,6
12936064096,6
12936062048,6
12936058496,6
12936051104,5
12936046832,6
12936042304,6
12936035344,6
12936032336,6
12936030352,6
12936024400,6
12936023728,7
12936014592,6
12936008032,6
12936006048,6
12936001792,6
12935995296,6
12935964000,6
12935955008,6
12935954624,6
12935951488,6
12935944464,6
12935940016,6
12935939888,6
12935936512,6
12935922832,6
12935915952,6
12935912144,6
12935911040,6
12935910064,6
12935904048,6
12935900128,6
12935894176,6
12935884560,7
12935879584,6
12935876352,6
12935865712,6
12935853200,6
12935849024,6
12935846848,6
12935846480,6
12935840048,6
12935839920,6
12935820672,6
12935788400,6
12935755760,6
12935751920,6
12935746144,6
12935698288,6
12935692576,6
12935683904,6
12935674592,6
12935665232,6
12935664048,6
12935655712,6
12935632432,6
12935627904,7
12935618848,6
12935613152,6
12935608928,6
12935604000,6
12935599776,6
12935570704,6
12935568560,6
12935563984,6
12935563792,6
12935560080,6
12935554368,6
12935551920,6
12935548368,6
12935543168,6
12935542080,6
12935506864,6
12935498096,6
12935496672,6
12935484384,6
12935484064,7
12935483584,6
12935471408,6
12935470272,6
12935468016,6
12935466336,6
12935464016,6
12935437200,6
12935426528,1
12935424000,6
12935413392,6
12935412624,6
12935402896,6
12935400528,6
12935391472,6
12935384016,6
12935379472,6
12935374192,6
12935348528,6
12935328528,6
12935324016,6
12935318784,6
12935318272,6
12935316960,6
12935316656,6
12935315104,7
12935314144,6
12935279424,6
12935273616,6
12935270160,6
12935258624,6
12935252624,6
12935210432,6
12935206944,6
12935195328,6
12935174128,6
12935135216,6
12935134864,6
12935077408,6
12935051776,6
12935041728,6
12935038928,6
12935037920,6
12935025568,6
12935019856,6
12935011760,6
12934991456,6
12934990112,6
12934970352,6
12934968288,6
12934962688,6
12934953312,6
12934951072,6
12934942640,6
12934878496,6
12934877280,6
12934843152,6
12934842976,6
12934821200,6
12934807424,6
12934763792,6
12934718128,6
12934715008,6
12934691520,6
12934666960,6
12934658496,6
12934632960,6
12934630544,6
12934623248,6
12934610768,6
12934594112,6
12934592416,6
12934591008,6
12934576144,6
12934540000,6
12934480624,6
12934477872,6
12934469792,6
12934458000,7
12934445888,6
12934409312,6
12934395216,6
12934390480,6
12934380976,6
12934365408,6
12934323808,6
12934322928,6
12934302864,6
12934294304,6
12934265520,6
12934238688,6
12934220416,6
12934171040,6
12934147328,6
12934110560,6
12934105680,6
12934072144,6
12934011632,6
12934000640,6
12933971792,6
12933970400,6
12933913344,6
12933899664,6
12933891744,6
12933858560,6
12933851264,6
12933823888,6
12933822096,6
12933806624,6
12933784576,6
12933778224,6
12933733456,6
12933626416,6
12933620640,6
12933555104,6
12933538224,6
12933531504,6
12933443760,6
12933443376,6
12933407136,6
12933379280,6
12933251072,6
12933233392,6
12933219200,6
12933216784,6
12933192816,6
12932717040,9
12932611584,6
12932571296,6
12932564528,6
12932433296,6
12932419680,6
12932395072,6
12932216272,6
12932145120,6
12932078464,6
12931980176,6
12931967168,6
12931938640,6
12931733136,6
12931700496,6
12931415440,6
12931316768,6
12930913072,6
12930502176,6
12930375296,6
12930303888,6
12930010304,6
12929977648,6
12929710448,6
12929375600,6
12929104256,6
12929043648,6
12928180896,6
12928107392,6
12927626112,6
12927307824,6
12927007296,6
12926601568,6
12926570032,6
12925679808,6
12924550240,6
12924139120,6
12924060544,6
12923371216,6
12922205760,6
12920913520,6
12919319120,6
12918481280,6
12936426736,0
12936416624,5
12936409664,5
12936406304,5
12936405536,5
12936403792,5
12936396448,5
12936395680,5
12936393024,5
12936383232,5
12936381616,5
12936381600,4
12936378256,7
12936371856,5
12936371184,5
12936368240,5
12936366512,5
12936360032,5
12936358896,5
12936356224,6
12936353728,5
12936350000,5
12936341808,5
12936337904,5
12936335056,5
12936333680,5
12936329328,5
12936314864,5
12936314672,5
12936304400,5
12936297728,5
12936297232,5
12936294096,5
12936289712,5
12936289584,4
12936287696,5
12936287392,5
12936286416,5
12936283808,5
12936283776,5
12936280624,5
12936265200,5
12936264688,5
12936264352,5
12936263504,5
12936260400,5
12936255504,5
12936251408,5
12936241728,5
12936233104,5
12936232192,5
12936231216,5
12936228224,5
12936226304,5
12936225568,5
12936225376,5
12936224704,5
12936218448,5
12936217920,5
12936217536,5
12936217232,5
12936216288,5
12936212880,5
12936209984,5
12936208736,5
12936196640,4
12936193392,5
12936189344,6
12936188304,5
12936181872,5
12936181344,5
12936175744,5
12936175664,5
12936163776,5
12936162112,5
12936158800,5
12936154480,5
12936153968,5
12936152128,5
12936151728,5
12936146128,5
12936144816,5
12936134112,5
12936121440,5
12936119712,5
12936114560,5
12936114016,5
12936113136,5
12936105744,5
12936103840,5
12936096464,5
12936087024,4
12936079952,5
12936069456,5
12936066816,5
12936064192,5
12936063744,5
12936053408,5
12936052864,5
12936047280,5
12936043744,5
12936042944,5
12936036080,5
12936021824,5
12936020896,6
12936018976,5
12936016128,5
12936006512,5
12936001744,5
12935998960,5
12935995456,5
12935983136,5
12935978192,5
12935978048,5
12935977184,5
12935974192,5
12935972592,5
12935962496,5
12935959008,5
12935954336,5
12935952032,5
12935948320,5
12935944864,5
12935943552,5
12935942704,5
12935939952,5
12935935680,5
12935933232,5
12935932752,5
12935930192,5
12935927632,5
12935921328,5
12935915328,5
12935911984,5
12935894544,5
12935889120,5
12935870464,5
12935868512,5
12935865296,5
12935863184,5
12935862432,5
12935862192,5
12935838944,5
12935837184,5
12935836784,5
12935833488,5
12935830960,5
12935828240,5
12935823792,5
12935818720,4
12935817056,5
12935812416,5
12935812224,5
12935811712,5
12935810736,5
12935809760,5
12935808176,5
12935797120,5
12935793552,5
12935792016,5
12935778832,5
12935769488,5
12935762704,5
12935757856,5
12935746336,5
12935726224,5
12935705184,5
12935704752,5
12935700656,5
12935699984,5
12935697200,5
12935696704,5
12935692704,5
12935684320,5
12935676848,5
12935673136,6
12935656624,5
12935621712,5
12935620896,5
12935610928,5
12935610256,5
12935594576,5
12935591040,5
12935585232,5
12935582336,5
12935576896,5
12935570896,5
12935569680,4
12935565328,5
12935555664,5
12935555216,5
12935553696,5
12935547104,5
12935546688,5
12935544656,5
12935543072,5
12935542816,5
12935542304,5
12935535888,5
12935534384,5
12935532560,5
12935531088,5
12935529488,4
12935526336,5
12935510032,5
12935497488,5
12935489344,5
12935474912,5
12935463504,5
12935453392,5
12935452544,5
12935449680,5
12935440784,5
12935425072,5
12935416256,5
12935408416,5
12935401392,5
12935388736,6
12935374608,5
12935367952,5
12935337616,5
12935326960,5
12935315664,5
12935314288,5
12935310000,5
12935303136,5
12935294992,5
12935291728,5
12935282800,4
12935267296,5
12935262400,5
12935258464,5
12935238768,5
12935230768,5
12935224912,5
12935224256,5
12935221040,4
12935220848,5
12935205168,5
12935190064,5
12935186176,4
12935185408,5
12935166688,5
12935139344,5
12935097488,5
12935081264,5
12935074896,5
12935055920,5
12935047136,5
12935042000,5
12935035392,5
12935033840,7
12935032384,5
12935012240,5
12934979616,5
12934975616,5
12934968272,4
12934964496,5
12934962240,5
12934953696,5
12934953120,5
12934942816,5
12934941984,5
12934941456,5
12934938544,5
12934936880,5
12934931600,5
12934925696,6
12934910944,5
12934845312,5
12934815360,5
12934789696,5
12934784400,5
12934767968,5
12934762736,5
12934756800,5
12934754688,5
12934741136,5
12934729072,5
12934718528,5
12934709728,5
12934704272,5
12934673360,5
12934669728,5
12934668432,5
12934655552,5
12934635920,5
12934635104,5
12934635056,5
12934619552,5
12934596976,5
12934596848,5
12934585776,5
12934584688,4
12934564784,5
12934564752,5
12934544976,5
12934540064,5
12934533792,5
12934518704,5
12934500096,5
12934482576,4
12934477472,5
12934451536,5
12934449472,5
12934422992,5
12934407104,5
